#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1.40363658100856E+018,0.034906585,0.2876302607,0.0984365698,7.8861810417,-0.1062387083,-3.1299557917
1.40363658101356E+018,0.0390953752,0.2806489437,0.1277581012,8.065969625,-0.0326888333,-3.1299557917
1.40363658101856E+018,0.0383972435,0.2820452071,0.1535889742,8.2702748333,0.024516625,-3.2035056667
1.40363658102356E+018,0.0404916386,0.2925171826,0.1661553448,8.4255467917,0.024516625,-3.1953334583
1.40363658102856E+018,0.0397935069,0.300894763,0.1619665546,8.5317855,0.1144109167,-3.3506054167
1.40363658103356E+018,0.0404916386,0.3022910264,0.142418867,8.5317855,0.3023717083,-3.3669498333
1.40363658103856E+018,0.0370009801,0.3064798167,0.1172861257,8.4255467917,0.4331270417,-3.3506054167
1.40363658104356E+018,0.0335103216,0.2994984996,0.0830776724,8.3928579583,0.5066769167,-3.3424332083
1.40363658104856E+018,0.0258308729,0.2883283924,0.0635299848,8.311135875,0.6537766667,-3.3751220417
1.40363658105356E+018,0.0188495559,0.2785545486,0.0544542727,8.3274802917,0.6946377083,-3.3179165833
1.40363658105856E+018,0.0104719755,0.2771582852,0.0453785606,8.3519969167,0.5557101667,-3.2933999583
1.40363658106356E+018,0.0027925268,0.2715732316,0.0383972435,8.3765135417,0.4903325,-3.2525389167
1.40363658106856E+018,0.0020943951,0.2708750999,0.0335103216,8.311135875,0.3759215833,-3.1299557917
1.40363658107356E+018,-0.0006981317,0.2806489437,0.0328121899,8.2702748333,0.3105439167,-3.0482337083
1.40363658107856E+018,-0.0097738438,0.2827433388,0.0432841654,8.1967249583,0.2533384583,-3.0318892917
1.40363658108356E+018,-0.0125663706,0.2778564169,0.0642281165,8.065969625,0.196133,-2.8847895417
1.40363658108856E+018,-0.0188495559,0.2785545486,0.0984365698,7.967903125,0.1062387083,-2.7785508333
1.40363658109356E+018,-0.0237364778,0.2771582852,0.1410226036,8.0251085833,0,-2.79489525
1.40363658109856E+018,-0.0342084533,0.2841396022,0.1780235837,8.0823140417,0.0163444167,-2.819411875
1.40363658110356E+018,-0.0397935069,0.2981022362,0.2038544566,8.213069375,0.0898942917,-2.8275840833
1.40363658110856E+018,-0.0502654825,0.312763002,0.2303834613,8.237586,0.0572054583,-2.89296175
1.40363658111356E+018,-0.0600393263,0.3281218994,0.23806291,8.1558639167,0.024516625,-2.9093061667
1.40363658111856E+018,-0.0558505361,0.3351032164,0.2443460953,7.9760753333,0.0163444167,-2.917478375
1.40363658112356E+018,-0.0502654825,0.3371976115,0.245044227,7.967903125,0.04903325,-3.0318892917
1.40363658112856E+018,-0.0446804289,0.3427826651,0.2387610417,8.0823140417,0.14709975,-3.18716125
1.40363658113356E+018,-0.0342084533,0.3392920066,0.231081593,8.0251085833,0.2369940417,-3.260711125
1.40363658113856E+018,-0.0265290046,0.3441789285,0.2185152223,8.041453,0.2860272917,-3.334261
1.40363658114356E+018,-0.0160570291,0.3392920066,0.1968731396,8.0741418333,0.4086104167,-3.3669498333
1.40363658114856E+018,-0.0104719755,0.3385938749,0.170344135,8.041453,0.465815875,-3.2933999583
1.40363658115356E+018,0.0013962634,0.3364994798,0.1466076572,7.9760753333,0.416782625,-3.1789890417
1.40363658115856E+018,0.006981317,0.3288200311,0.1228711793,7.9597309167,0.4576436667,-3.1054391667
1.40363658116356E+018,0.013962634,0.3302162945,0.1151917306,7.9025254583,0.44129925,-3.0237170833
1.40363658116856E+018,0.0104719755,0.3316125579,0.1123992038,7.820803375,0.4004382083,-2.9828560417
1.40363658117356E+018,0.006981317,0.3358013481,0.1158898623,7.84532,0.3595771667,-2.966511625
1.40363658117856E+018,-0.0006981317,0.3392920066,0.1193805208,7.8289755833,0.2860272917,-2.917478375
1.40363658118356E+018,-0.0090757121,0.3434807968,0.1284562329,7.7145646667,0.1797885833,-2.8112396667
1.40363658118856E+018,-0.0216420827,0.3462733236,0.1389282085,7.7063924583,0.0572054583,-2.770378625
1.40363658119356E+018,-0.034906585,0.3441789285,0.1591740278,7.7145646667,-0.0408610417,-2.7050009583
1.40363658119856E+018,-0.0460766923,0.3441789285,0.1822123739,7.7881145417,-0.0898942917,-2.6559677083
1.40363658120356E+018,-0.0523598776,0.3553490357,0.1996656664,7.918869875,-0.2288218333,-2.6477955
1.40363658120856E+018,-0.053756141,0.3630284844,0.2192133541,8.0823140417,-0.2778550833,-2.7376897917
1.40363658121356E+018,-0.0523598776,0.3769911184,0.2352703832,8.115002875,-0.2615106667,-2.79489525
1.40363658121856E+018,-0.0439822972,0.3979350695,0.245044227,8.0577974167,-0.1797885833,-2.8602729167
1.40363658122356E+018,-0.0342084533,0.4049163865,0.2387610417,7.9597309167,-0.0898942917,-2.966511625
1.40363658122856E+018,-0.0272271363,0.401425728,0.224100276,7.84532,0.0163444167,-2.9828560417
1.40363658123356E+018,-0.0195476876,0.3909537524,0.2108357736,7.6410147917,0.0408610417,-2.9828560417
1.40363658123856E+018,-0.0076794487,0.3776892501,0.1933824811,7.5592927083,0,-2.9992004583
1.40363658124356E+018,0.0020943951,0.3630284844,0.1710422667,7.5674649167,0.024516625,-2.99102825
1.40363658124856E+018,0.0174532925,0.354650904,0.1480039206,7.5838093333,-0.024516625,-3.0073726667
1.40363658125356E+018,0.0335103216,0.3518583772,0.1221730476,7.5919815417,-0.0817220833,-2.9828560417
1.40363658125856E+018,0.0432841654,0.3511602455,0.0970403064,7.5102594583,-0.0081722083,-2.9093061667
1.40363658126356E+018,0.0516617459,0.3511602455,0.0774926188,7.2650932083,0.0326888333,-2.7622064167
1.40363658126856E+018,0.0523598776,0.3504621138,0.0586430629,6.9790659167,0.04903325,-2.6559677083
1.40363658127356E+018,0.0488692191,0.3399901383,0.0460766923,6.8564827917,0.0408610417,-2.6477955
1.40363658127856E+018,0.0363028484,0.3274237677,0.0307177948,6.6848664167,0.024516625,-2.549729
1.40363658128356E+018,0.0216420827,0.3246312409,0.0237364778,6.5377666667,-0.0326888333,-2.4598347083
1.40363658128856E+018,0.0048869219,0.3162536605,0.0265290046,6.42335575,-0.1144109167,-2.4108014583
1.40363658129356E+018,-0.0083775804,0.3204424507,0.034906585,6.3171170417,-0.1634441667,-2.3127349583
1.40363658129856E+018,-0.0146607657,0.3169517922,0.0446804289,6.202706125,-0.3595771667,-2.1166019583
1.40363658130356E+018,-0.0230383461,0.3092723435,0.0572467995,6.2353949583,-0.53936575,-2.0267076667
1.40363658130856E+018,-0.0223402144,0.3078760801,0.0705113018,6.2926004167,-0.5230213333,-1.9776744167
1.40363658131356E+018,-0.0181514242,0.2981022362,0.0858701992,6.276256,-0.5230213333,-1.887780125
1.40363658131856E+018,-0.0167551608,0.2932153143,0.0984365698,6.32528925,-0.392266,-1.8224024583
1.40363658132356E+018,-0.0153588974,0.2778564169,0.1068141502,6.3089448333,-0.2124774167,-1.7978858333
1.40363658132856E+018,-0.0125663706,0.2604031244,0.1068141502,6.276256,-0.04903325,-1.765197
1.40363658133356E+018,-0.0195476876,0.2499311489,0.1019272283,6.251739375,-0.0081722083,-1.6998193333
1.40363658133856E+018,-0.020943951,0.2296853296,0.0921533845,6.22722275,0.024516625,-1.7079915417
1.40363658134356E+018,-0.0230383461,0.2178170906,0.0809832773,6.1618450833,0.0898942917,-1.71616375
1.40363658134856E+018,-0.0265290046,0.2003637981,0.0656243799,6.055606375,0.1634441667,-1.6998193333
1.40363658135356E+018,-0.0307177948,0.1870992958,0.0460766923,5.9738842917,0.3105439167,-1.691647125
1.40363658135856E+018,-0.0446804289,0.1654572131,0.027925268,5.9166788333,0.4903325,-1.6998193333
1.40363658136356E+018,-0.0593411946,0.1466076572,0.0111701072,5.8186123333,0.5066769167,-1.6834749167
1.40363658136856E+018,-0.074700092,0.1270599695,-0.0034906585,5.8676455833,0.4331270417,-1.691647125
1.40363658137356E+018,-0.0858701992,0.1117010721,-0.0146607657,5.8921622083,0.3350605417,-1.6834749167
1.40363658137856E+018,-0.0914552528,0.0970403064,-0.0321140582,5.88399,0.2043052083,-1.7079915417
1.40363658138356E+018,-0.0928515162,0.0830776724,-0.0397935069,5.93302325,0.1144109167,-1.7815414167
1.40363658138856E+018,-0.0949459113,0.0726056969,-0.0383972435,5.9166788333,0.073549875,-1.838746875
1.40363658139356E+018,-0.095644043,0.0558505361,-0.0314159265,5.8676455833,0.122583125,-1.789713625
1.40363658139856E+018,-0.0963421747,0.0481710874,-0.0272271363,5.7940957083,0.0572054583,-1.7488525833
1.40363658140356E+018,-0.0928515162,0.0293215314,-0.020943951,5.810440125,-0.0653776667,-1.6834749167
1.40363658140856E+018,-0.0872664626,0.0104719755,-0.0111701072,5.8022679167,-0.1144109167,-1.61809725
1.40363658141356E+018,-0.0788888822,-0.0055850536,-0.0062831853,5.83495675,-0.1552719583,-1.5363751667
1.40363658141856E+018,-0.0698131701,-0.0244346095,-0.0048869219,5.9657120833,-0.171616375,-1.446480875
1.40363658142356E+018,-0.0586430629,-0.0432841654,-0.0041887902,5.9902287083,-0.1389275417,-1.3811032083
1.40363658142856E+018,-0.0509636142,-0.0523598776,-0.006981317,5.9984009167,-0.0572054583,-1.3320699583
1.40363658143356E+018,-0.0411897703,-0.0586430629,-0.0202458193,6.055606375,-0.024516625,-1.348414375
1.40363658143856E+018,-0.041887902,-0.0712094335,-0.0370009801,6.0474341667,0.0408610417,-1.446480875
1.40363658144356E+018,-0.046774824,-0.0858701992,-0.0530580093,5.9902287083,0.0572054583,-1.446480875
1.40363658144856E+018,-0.0474729557,-0.0949459113,-0.060737458,5.93302325,0.0572054583,-1.5854084167
1.40363658145356E+018,-0.0488692191,-0.109606677,-0.0705113018,5.9984009167,0.1307553333,-1.71616375
1.40363658145856E+018,-0.053756141,-0.1277581012,-0.0767944871,5.9902287083,0.196133,-1.8060580417
1.40363658146356E+018,-0.0572467995,-0.1403244719,-0.0781907505,6.080123,0.171616375,-1.9531577917
1.40363658146856E+018,-0.0635299848,-0.1528908425,-0.0788888822,6.202706125,0.0898942917,-2.0593965
1.40363658147356E+018,-0.0621337214,-0.1605702912,-0.0788888822,6.3171170417,0.0408610417,-2.0512242917
1.40363658147856E+018,-0.060737458,-0.1682497399,-0.0705113018,6.398839125,-0.024516625,-1.9940188333
1.40363658148356E+018,-0.0600393263,-0.1787217154,-0.0621337214,6.5786277083,-0.122583125,-1.9695022083
1.40363658148856E+018,-0.0530580093,-0.191288086,-0.0439822972,6.6766942083,-0.073549875,-1.9204689583
1.40363658149356E+018,-0.0446804289,-0.2045525883,-0.0251327412,6.7257274583,-0.073549875,-1.7488525833
1.40363658149856E+018,-0.0397935069,-0.2059488517,-0.0020943951,6.8564827917,0.0326888333,-1.6262694583
1.40363658150356E+018,-0.0397935069,-0.2185152223,0.0258308729,6.9218604583,0.1144109167,-1.5036863333
1.40363658150856E+018,-0.0376991118,-0.2213077492,0.0481710874,6.9300326667,0.196133,-1.3320699583
1.40363658151356E+018,-0.0432841654,-0.2227040126,0.0642281165,6.938204875,0.0898942917,-1.2176590417
1.40363658151856E+018,-0.0439822972,-0.224100276,0.0795870139,6.9627215,0,-1.2585200833
1.40363658152356E+018,-0.0432841654,-0.2234021443,0.0879645943,6.9463770833,-0.122583125,-1.2340034583
1.40363658152856E+018,-0.0356047167,-0.2192133541,0.1005309649,6.8728272083,-0.2941995,-1.348414375
1.40363658153356E+018,-0.027925268,-0.2157226955,0.1137954672,6.8483105833,-0.3023717083,-1.593580625
1.40363658153856E+018,-0.0230383461,-0.2164208272,0.1298524963,6.7338996667,-0.2941995,-1.7488525833
1.40363658154356E+018,-0.0244346095,-0.2199114858,0.1514945791,6.71755525,-0.318716125,-1.91229675
1.40363658154856E+018,-0.0237364778,-0.2331759881,0.1591740278,6.987238125,-0.3105439167,-2.1411185833
1.40363658155356E+018,-0.0237364778,-0.2443460953,0.163362818,7.2487487917,-0.171616375,-2.30456275
1.40363658155856E+018,-0.0251327412,-0.245044227,0.1598721595,7.4612262083,0.0326888333,-2.40262925
1.40363658156356E+018,-0.0195476876,-0.2513274123,0.156381501,7.820803375,0.2369940417,-2.476179125
1.40363658156856E+018,-0.0132645023,-0.2548180708,0.1556833693,8.09048625,0.4004382083,-2.525212375
1.40363658157356E+018,-0.0076794487,-0.2576105976,0.1521927108,8.2784470417,0.4086104167,-2.4434902917
1.40363658157856E+018,0,-0.2499311489,0.1466076572,8.4745800417,0.2860272917,-2.4843513333
1.40363658158356E+018,0.0174532925,-0.2457423587,0.1403244719,8.5236132917,0.1389275417,-2.4598347083
1.40363658158856E+018,0.0432841654,-0.2387610417,0.1291543646,8.4255467917,0.0326888333,-2.4516625
1.40363658159356E+018,0.0572467995,-0.2345722515,0.1123992038,8.1967249583,0,-2.3944570417
1.40363658159856E+018,0.0705113018,-0.2247984077,0.0977384381,8.065969625,0,-2.3862848333
1.40363658160356E+018,0.074700092,-0.2268928028,0.0935496479,7.9433865,0.0408610417,-2.378112625
1.40363658160856E+018,0.0830776724,-0.2220058809,0.0907571211,7.771770125,-0.1062387083,-2.353596
1.40363658161356E+018,0.0872664626,-0.2150245638,0.1075122819,7.7472535,-0.2124774167,-2.4434902917
1.40363658161856E+018,0.0893608577,-0.2073451151,0.1291543646,7.7799423333,-0.2043052083,-2.4843513333
1.40363658162356E+018,0.0858701992,-0.1919862177,0.1480039206,7.820803375,-0.1144109167,-2.549729
1.40363658162856E+018,0.0719075652,-0.1801179788,0.1661553448,7.9842475417,0.1062387083,-2.7131731667
1.40363658163356E+018,0.0495673508,-0.1682497399,0.1857030324,8.1313472917,0.392266,-2.770378625
1.40363658163856E+018,0.0244346095,-0.1640609497,0.2017600615,8.213069375,0.6537766667,-2.8357562917
1.40363658164356E+018,-0.0020943951,-0.1668534765,0.2108357736,8.4418912083,0.6864655,-2.8357562917
1.40363658164856E+018,-0.0265290046,-0.1724385301,0.2073451151,8.8341572083,0.6782932917,-2.89296175
1.40363658165356E+018,-0.0411897703,-0.1752310569,0.1850049007,9.1528733333,0.5720545833,-2.8766173333
1.40363658165856E+018,-0.0516617459,-0.1640609497,0.1535889742,9.4062117917,0.4086104167,-2.8602729167
1.40363658166356E+018,-0.0460766923,-0.1556833693,0.1179842574,9.5533115417,0.34323275,-2.9256505833
1.40363658166856E+018,-0.0342084533,-0.1445132621,0.0823795407,9.5287949167,0.4086104167,-2.966511625
1.40363658167356E+018,-0.0216420827,-0.1277581012,0.0425860337,9.3244897083,0.4004382083,-2.9746838333
1.40363658167856E+018,-0.0153588974,-0.1263618378,0.0055850536,9.193734375,0.3268883333,-3.0318892917
1.40363658168356E+018,-0.0034906585,-0.1214749159,-0.0286233997,8.9322237083,0.196133,-3.064578125
1.40363658168856E+018,0.0125663706,-0.1179842574,-0.046774824,8.67888525,-0.1307553333,-3.064578125
1.40363658169356E+018,0.0321140582,-0.1179842574,-0.0565486678,8.507268875,-0.318716125,-3.1463002083
1.40363658169856E+018,0.0551524044,-0.1200786525,-0.0425860337,8.3765135417,-0.367749375,-3.1054391667
1.40363658170356E+018,0.074700092,-0.1089085453,-0.0153588974,8.2294137917,-0.2778550833,-3.0564059167
1.40363658170856E+018,0.0907571211,-0.1005309649,0.0404916386,8.311135875,-0.1389275417,-3.0318892917
1.40363658171356E+018,0.0935496479,-0.0872664626,0.0928515162,8.4418912083,-0.0081722083,-3.0482337083
1.40363658171856E+018,0.0893608577,-0.0760963554,0.1500983157,8.4909244583,0.0817220833,-3.0318892917
1.40363658172356E+018,0.0809832773,-0.060737458,0.191288086,8.6625408333,-0.024516625,-3.064578125
1.40363658172856E+018,0.0760963554,-0.0460766923,0.2157226955,8.7851239583,-0.0898942917,-3.0727503333
1.40363658173356E+018,0.067718775,-0.0390953752,0.2213077492,8.8668460417,-0.1634441667,-3.0809225417
1.40363658173856E+018,0.0530580093,-0.0363028484,0.2010619298,9.07115125,-0.1307553333,-3.162644625
1.40363658174356E+018,0.0397935069,-0.0383972435,0.1759291886,9.3490063333,-0.04903325,-3.3179165833
1.40363658174856E+018,0.0244346095,-0.0376991118,0.1382300768,9.3735229583,0.0326888333,-3.4486719167
1.40363658175356E+018,0.0153588974,-0.0335103216,0.095644043,9.4307284167,-0.1307553333,-3.456844125
1.40363658175856E+018,0.0167551608,-0.0356047167,0.0586430629,9.3980395833,-0.3268883333,-3.57942725
1.40363658176356E+018,0.0251327412,-0.0356047167,0.0397935069,9.340834125,-0.465815875,-3.6366327083
1.40363658176856E+018,0.0516617459,-0.0244346095,0.0328121899,9.1528733333,-0.5720545833,-3.6856659583
1.40363658177356E+018,0.0740019603,-0.0188495559,0.0258308729,9.0139457917,-0.6456044583,-3.8082490833
1.40363658177856E+018,0.0977384381,-0.0195476876,0.027925268,8.8586738333,-0.5557101667,-3.8654545417
1.40363658178356E+018,0.1186823891,-0.0251327412,0.0390953752,8.629852,-0.4494714583,-3.800076875
1.40363658178856E+018,0.1340412866,-0.0321140582,0.0551524044,8.5154410833,-0.4004382083,-3.751043625
1.40363658179356E+018,0.1473057889,-0.0453785606,0.0809832773,8.5644743333,-0.2860272917,-3.652977125
1.40363658179856E+018,0.1542871059,-0.0600393263,0.1158898623,8.6625408333,-0.1879607917,-3.4650163333
1.40363658180356E+018,0.1577777644,-0.0656243799,0.1431169987,8.850501625,-0.1879607917,-3.260711125
1.40363658180856E+018,0.1577777644,-0.0684169067,0.1640609497,9.2019065833,-0.0653776667,-3.1463002083
1.40363658181356E+018,0.1535889742,-0.0635299848,0.1717403984,9.389867375,0.0408610417,-3.0482337083
1.40363658181856E+018,0.1389282085,-0.0509636142,0.1591740278,9.4225562083,0.1634441667,-2.9011339583
1.40363658182356E+018,0.1110029404,-0.0502654825,0.1403244719,9.4552450417,0.1797885833,-2.8357562917
1.40363658182856E+018,0.0844739358,-0.0565486678,0.1193805208,9.389867375,0.24516625,-2.7867230417
1.40363658183356E+018,0.0586430629,-0.060737458,0.0984365698,9.2345954167,0.2124774167,-2.8766173333
1.40363658183856E+018,0.0293215314,-0.0600393263,0.0858701992,9.2509398333,0.1634441667,-3.0972669583
1.40363658184356E+018,0.0006981317,-0.0670206433,0.0795870139,9.2019065833,0.1307553333,-3.260711125
1.40363658184856E+018,-0.0195476876,-0.074700092,0.0781907505,9.16921775,-0.0980665,-3.38329425
1.40363658185356E+018,-0.0286233997,-0.0837758041,0.0823795407,9.1283567083,-0.392266,-3.4159830833
1.40363658185856E+018,-0.0230383461,-0.1040216234,0.0823795407,9.16921775,-0.7518431667,-3.48136075
1.40363658186356E+018,-0.0027925268,-0.1193805208,0.0949459113,9.2100787917,-0.956148375,-3.5385662083
1.40363658186856E+018,0.0237364778,-0.1291543646,0.1207767842,9.3163175,-0.9643205833,-3.6448049167
1.40363658187356E+018,0.0453785606,-0.1438151304,0.1417207353,9.5124505,-0.8825985,-3.67749375
1.40363658187856E+018,0.0733038286,-0.1514945791,0.1661553448,9.5778281667,-0.6701210833,-3.5712550417
1.40363658188356E+018,0.0858701992,-0.1570796327,0.1850049007,9.6268614167,-0.5230213333,-3.505877375
1.40363658188856E+018,0.0935496479,-0.170344135,0.1919862177,9.7167557083,-0.4739880833,-3.4404997083
1.40363658189356E+018,0.0963421747,-0.1850049007,0.1919862177,9.7657889583,-0.2941995,-3.3751220417
1.40363658189856E+018,0.0928515162,-0.1891936909,0.1898918226,9.733100125,-0.14709975,-3.3669498333
1.40363658190356E+018,0.0788888822,-0.1961750079,0.1891936909,9.782133375,-0.0081722083,-3.3914664583
1.40363658190856E+018,0.0558505361,-0.20525072,0.1822123739,9.7167557083,0.2533384583,-3.407810875
1.40363658191356E+018,0.027925268,-0.2143264321,0.1766273203,9.7167557083,0.34323275,-3.48136075
1.40363658191856E+018,-0.0097738438,-0.2157226955,0.163362818,9.6758946667,0.3840937917,-3.530394
1.40363658192356E+018,-0.0488692191,-0.2171189589,0.142418867,9.7657889583,0.3105439167,-3.6938381667
1.40363658192856E+018,-0.0830776724,-0.2247984077,0.123569311,9.7167557083,0.171616375,-3.7346992083
1.40363658193356E+018,-0.1186823891,-0.231081593,0.109606677,9.6758946667,0.024516625,-3.6448049167
1.40363658193856E+018,-0.1291543646,-0.2429498319,0.1012290966,9.7249279167,-0.1879607917,-3.5467384167
1.40363658194356E+018,-0.1333431549,-0.2548180708,0.0998328332,9.7984777917,-0.269682875,-3.4650163333
1.40363658194856E+018,-0.1291543646,-0.2701769682,0.1068141502,9.880199875,-0.4331270417,-3.3506054167
1.40363658195356E+018,-0.1186823891,-0.2771582852,0.1242674427,10.0926772917,-0.588399,-3.2688833333
1.40363658195856E+018,-0.0963421747,-0.2813470754,0.1445132621,10.1907437917,-0.5720545833,-3.2198500833
1.40363658196356E+018,-0.074700092,-0.279950812,0.1675516082,10.1825715833,-0.5475379583,-3.1789890417
1.40363658196856E+018,-0.0551524044,-0.279950812,0.1822123739,10.3133269167,-0.392266,-3.2688833333
1.40363658197356E+018,-0.0432841654,-0.2792526803,0.1933824811,10.223432625,-0.1552719583,-3.334261
1.40363658197856E+018,-0.041887902,-0.279950812,0.1954768762,10.0926772917,0.0081722083,-3.4404997083
